option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
put,153.0,2023-10-06,0.005566400304414003,0.01,0.02,20,168,0.61167,-9.3670889818e-6,1.0069033501067027e-5,-0.06086032148843188,2.6289972178881958e-5
call,153.0,2023-10-06,0.005565100202942669,18.1,18.2,0,0,0.711951,0.9999906329110182,1.0069033501067027e-5,-0.06086032148843188,2.6289972178881958e-5
put,154.0,2023-10-06,0.005566400304414003,0.01,0.02,1,215,0.57986,-2.77136374255e-5,2.810516374432955e-5,-0.06135303918121922,3.491744255670999e-5
call,154.0,2023-10-06,0.005565100202942669,17.1,17.21,0,18,0.694081,0.9999722863625745,2.810516374432955e-5,-0.06135303918121922,3.491744255670999e-5
put,155.0,2023-10-06,0.005565100202942669,0.01,0.02,186,329,0.548275,-7.67208518294e-5,7.317752673832006e-5,-0.061988373013249776,7.02892062345855e-5
call,155.0,2023-10-06,0.005565100202942669,16.09,16.21,0,0,0.656313,0.9999232791481706,7.317752673832006e-5,-0.061988373013249776,7.02892062345855e-5
put,156.0,2023-10-06,0.005565322171486555,0.01,0.02,198,2085,0.516915,-0.0002014573127744,0.00017991823868390456,-0.06294860758917026,0.00012595450450388776
call,156.0,2023-10-06,0.005565100202942669,15.1,15.21,0,0,0.618809,0.9997985426872256,0.00017991823868390456,-0.06294860758917026,0.00012595450450388776
put,157.0,2023-10-06,0.005565100202942669,0.02,0.03,93,2169,0.48578,-0.0004894322405538,0.0004088383884291552,-0.06455163491209404,0.0003140280589804622
call,157.0,2023-10-06,0.005565100202942669,14.11,14.22,0,11,0.581567,0.9995105677594462,0.0004088383884291552,-0.06455163491209404,0.0003140280589804622
put,158.0,2023-10-06,0.005565258751902588,0.02,0.03,275,421,0.486074,-0.001094763836025,0.000856249628038317,-0.0672716022585958,0.0005749437310295052
call,158.0,2023-10-06,0.005565100202942669,13.11,13.22,0,5,0.5582,0.998905236163975,0.000856249628038317,-0.0672716022585958,0.0005749437310295052
put,159.0,2023-10-06,0.005565100202942669,0.02,0.03,19,246,0.452652,-0.0023422167570185,0.0017056955208766243,-0.07207266522309921,0.0010231259858460777
call,159.0,2023-10-06,0.005565068493150685,12.12,12.23,1,32,0.520421,0.9976577832429815,0.0017056955208766243,-0.07207266522309921,0.0010231259858460777
put,160.0,2023-10-06,0.005565258751902588,0.03,0.04,181,575,0.440296,-0.0044328186821494,0.003045614850870277,-0.07911287466136542,0.0017547492756741785
call,160.0,2023-10-06,0.005565100202942669,11.14,11.23,7,15,0.494568,0.9955671813178506,0.003045614850870277,-0.07911287466136542,0.0017547492756741785
put,161.0,2023-10-06,0.005565100202942669,0.04,0.05,88,446,0.405942,-0.0084633272839539,0.005391556814402894,-0.09127576074057366,0.002898596516011608
call,161.0,2023-10-06,0.005565100202942669,10.13,10.24,36,5,0.456075,0.9915366727160461,0.005391556814402894,-0.09127576074057366,0.002898596516011608
put,162.0,2023-10-06,0.005565100202942669,0.05,0.06,389,23079,0.389969,-0.0148226248394364,0.008826129012192853,-0.10810799253191912,0.004595897772934924
call,162.0,2023-10-06,0.005565100202942669,9.14,9.25,0,38,0.426962,0.9851773751605636,0.008826129012192853,-0.10810799253191912,0.004595897772934924
put,163.0,2023-10-06,0.005565100202942669,0.06,0.07,4148,491,0.365735,-0.0251868357785263,0.013909432375296281,-0.1321994523563962,0.008480460476517206
call,163.0,2023-10-06,0.005565100202942669,8.17,8.26,0,31,0.396477,0.9748131642214737,0.013909432375296281,-0.1321994523563962,0.008480460476517206
put,164.0,2023-10-06,0.005565100202942669,0.08,0.09,352,552,0.339745,-0.0403887303262155,0.020758734845009133,-0.16246897815358394,0.012138669856393492
call,164.0,2023-10-06,0.005565100202942669,7.18,7.28,3,9,0.298003,0.9596112696737845,0.020758734845009133,-0.16246897815358394,0.012138669856393492
put,165.0,2023-10-06,0.005565100202942669,0.1,0.11,8272,5721,0.324152,-0.0628762291075602,0.02984310145771233,-0.20067146436915376,0.01669092424706108
call,165.0,2023-10-06,0.005565100202942669,6.22,6.3,64,7,0.295368,0.9371237708924398,0.02984310145771233,-0.20067146436915376,0.01669092424706108
put,166.0,2023-10-06,0.005565131912734653,0.14,0.15,7988,10947,0.307076,-0.0930792435435912,0.04100309118941276,-0.24206206631411153,0.0220358504819139
call,166.0,2023-10-06,0.005565100202942669,5.25,5.35,66,187,0.289069,0.9069207564564088,0.04100309118941276,-0.24206206631411153,0.0220358504819139
put,167.0,2023-10-06,0.005565100202942669,0.22,0.23,1937,17681,0.291008,-0.1320355090875601,0.05435867589490262,-0.2822951032492806,0.027939891730643585
call,167.0,2023-10-06,0.005565100202942669,4.32,4.42,146,31,0.281629,0.8679644909124399,0.05435867589490262,-0.2822951032492806,0.027939891730643585
call,167.5,2023-10-06,0.005565100202942669,3.87,3.97,163,29,0.278158,0.8437687264493151,0.06194347118550109,-0.30228429552976416,0.03099309235653487
put,167.5,2023-10-06,0.005565100202942669,0.27,0.28,392,2962,0.285863,-0.1562312735506849,0.06194347118550109,-0.30228429552976416,0.03099309235653487
put,168.0,2023-10-06,0.00556519533231862,0.34,0.35,7483,4633,0.283384,-0.1833319220171118,0.07010620999254275,-0.32037581500082984,0.034054560451781485
call,168.0,2023-10-06,0.005565100202942669,3.47,3.53,271,389,0.27473,0.8166680779828882,0.07010620999254275,-0.32037581500082984,0.034054560451781485
put,169.0,2023-10-06,0.005565100202942669,0.54,0.55,5846,2680,0.275493,-0.249750536194375,0.08785873309374209,-0.3508523014474853,0.04236793114444029
call,169.0,2023-10-06,0.005565100202942669,2.66,2.73,2844,513,0.270191,0.750249463805625,0.08785873309374209,-0.3508523014474853,0.04236793114444029
put,170.0,2023-10-06,0.005565100202942669,0.83,0.85,12368,10576,0.271001,-0.3357326947389557,0.10581968447240662,-0.3681389036525277,0.0468632472866812
call,170.0,2023-10-06,0.005565100202942669,1.97,2.01,11976,518,0.266574,0.6642673052610443,0.10581968447240662,-0.3681389036525277,0.0468632472866812
put,171.0,2023-10-06,0.005565100202942669,1.23,1.25,4408,10795,0.266192,-0.44265120207172,0.11994125151500937,-0.365933828170729,0.050426681552757265
call,171.0,2023-10-06,0.005565100202942669,1.38,1.4,12662,1734,0.26258,0.55734879792828,0.11994125151500937,-0.365933828170729,0.050426681552757265
put,172.0,2023-10-06,0.005565100202942669,1.74,1.78,1265,16456,0.258322,-0.5656897934554431,0.12392889354803553,-0.3377575598438726,0.04974712744445653
call,172.0,2023-10-06,0.005565100202942669,0.9,0.92,16703,971,0.257562,0.43431020654455693,0.12392889354803553,-0.3377575598438726,0.04974712744445653
call,172.5,2023-10-06,0.005565100202942669,0.7,0.72,2380,1110,0.253694,0.3709657505466722,0.12053585302356903,-0.3139148982031189,0.04682199209901274
put,172.5,2023-10-06,0.005565100202942669,2.04,2.08,1748,5798,0.25376,-0.6290342494533278,0.12053585302356903,-0.3139148982031189,0.04682199209901274
call,173.0,2023-10-06,0.005565100202942669,0.53,0.55,9299,10196,0.250249,0.30968216185548814,0.11336441692875501,-0.2848530830727085,0.04496350692623535
put,173.0,2023-10-06,0.005565100202942669,2.36,2.42,1731,3574,0.252805,-0.6903178381445119,0.11336441692875501,-0.2848530830727085,0.04496350692623535
put,174.0,2023-10-06,0.005565100202942669,3.11,3.17,421,9639,0.244179,-0.7970709552386329,0.09073717143309708,-0.21930780948113954,0.03398467950417995
call,174.0,2023-10-06,0.005565100202942669,0.28,0.29,4676,3601,0.243168,0.20292904476136706,0.09073717143309708,-0.21930780948113954,0.03398467950417995
put,175.0,2023-10-06,0.005565100202942669,3.97,4.03,599,6250,0.227549,-0.8749953547615539,0.06491741915555202,-0.15736387371678465,0.02489034999497111
call,175.0,2023-10-06,0.005565100202942669,0.14,0.15,9168,5929,0.238143,0.12500464523844607,0.06491741915555202,-0.15736387371678465,0.02489034999497111
put,176.0,2023-10-06,0.005565100202942669,4.92,5.01,274,3577,0.268987,-0.9259071329791126,0.042952090853639165,-0.10720971499523499,0.016599681754421426
call,176.0,2023-10-06,0.005565100202942669,0.07,0.08,1659,4724,0.233317,0.0740928670208873,0.042952090853639165,-0.10720971499523499,0.016599681754421426
put,177.0,2023-10-06,0.005565100202942669,5.91,6.01,65,11577,0.302849,-0.9582233106941498,0.026587002701731022,-0.06850455634155891,0.010114959129753832
call,177.0,2023-10-06,0.005565100202942669,0.04,0.05,1888,5443,0.239961,0.041776689305850226,0.026587002701731022,-0.06850455634155891,0.010114959129753832
call,177.5,2023-10-06,0.005565131912734653,0.03,0.04,184,1213,0.24657,0.030777493293700307,0.020430030560156416,-0.05329313862270567,0.00840376485928502
put,177.5,2023-10-06,0.005565100202942669,6.41,6.51,8,5957,0.322165,-0.9692225067062997,0.020430030560156416,-0.05329313862270567,0.00840376485928502
put,178.0,2023-10-06,0.005565100202942669,6.91,7.01,27,3987,0.341266,-0.9776452889161347,0.015447338328354078,-0.04092770477061882,0.006933566556700334
call,178.0,2023-10-06,0.005565100202942669,0.02,0.03,623,5252,0.249343,0.02235471108386532,0.015447338328354078,-0.04092770477061882,0.006933566556700334
put,179.0,2023-10-06,0.005565100202942669,7.91,8.01,3932,799,0.379167,-0.9893779461931698,0.008040149684047926,-0.02133401089407335,0.0036168227531309387
call,179.0,2023-10-06,0.005565131912734653,0.01,0.02,4249,4928,0.284188,0.010622053806830206,0.008040149684047926,-0.02133401089407335,0.0036168227531309387
put,180.0,2023-10-06,0.005565100202942669,8.91,9.01,266,51,0.415814,-0.9950039386999118,0.004051182546273036,-0.01096595790026194,0.001730336349310673
call,180.0,2023-10-06,0.005565258751902588,0.01,0.02,1228,15975,0.292538,0.0049960613000882,0.004051182546273036,-0.01096595790026194,0.001730336349310673
put,181.0,2023-10-06,0.005565100202942669,9.91,10.01,0,0,0.451793,-0.9979337634951144,0.001807242368154058,-0.004896956564601765,0.0007530242484951462
call,181.0,2023-10-06,0.005567066210045662,0.01,0.02,7769,5175,0.320728,0.002066236504885567,0.001807242368154058,-0.004896956564601765,0.0007530242484951462
put,182.0,2023-10-06,0.005565100202942669,10.91,11.01,5,2,0.487287,-0.9992263643511727,0.0007276788875345198,-0.0019709653387676046,0.00030883220429763966
call,182.0,2023-10-06,0.005565100202942669,0.01,0.02,1441,4594,0.34871,0.0007736356488273066,0.0007276788875345198,-0.0019709653387676046,0.00030883220429763966
call,182.5,2023-10-06,0.005568239472349062,0.0,0.01,11,1837,0.347228,0.0004645875460664674,0.00045140343384076075,-0.0012216219421888486,0.00022515873999867062
put,182.5,2023-10-06,0.005565100202942669,11.41,11.51,1,1,0.504414,-0.9995354124539335,0.00045140343384076075,-0.0012216219421888486,0.00022515873999867062
put,183.0,2023-10-06,0.005565100202942669,11.91,12.01,1,7,0.521478,-0.9997317043552219,0.0002696749959446931,-0.0007291904093336844,0.00012115335824400534
call,183.0,2023-10-06,0.005566907661085743,0.0,0.01,191,7702,0.360288,0.00026829564477810866,0.0002696749959446931,-0.0007291904093336844,0.00012115335824400534
put,184.0,2023-10-06,0.005565100202942669,12.91,13.0,2,3,0.555427,-0.9999154030802491,9.048161643793595e-5,-0.0002442927788595807,6.800882426654268e-5
call,184.0,2023-10-06,0.005565512430238458,0.0,0.01,179,10360,0.386133,8.45969197509659e-5,9.048161643793595e-5,-0.0002442927788595807,6.800882426654268e-5
put,185.0,2023-10-06,0.005565100202942669,13.91,14.0,11,12,0.589134,-0.9999756163983062,2.764834540535249e-5,-7.454919448870023e-5,3.2858044916160326e-5
call,185.0,2023-10-06,0.005565100202942669,0.0,0.01,7,2593,0.411805,2.438360169378628e-5,2.764834540535249e-5,-7.454919448870023e-5,3.2858044916160326e-5
call,186.0,2023-10-06,0.0055663368848300355,0.0,0.01,2,10097,0.437312,6.763341295393338e-6,8.060871027646203e-6,-2.1711455474778204e-5,2.3819040154045884e-5
put,186.0,2023-10-06,0.005565100202942669,14.91,15.0,0,4,0.622579,-0.9999932366587047,8.060871027646203e-6,-2.1711455474778204e-5,2.3819040154045884e-5
put,187.0,2023-10-06,0.005565100202942669,15.91,16.01,10,7,0.65481,-0.9999983796958498,2.032762994144945e-6,-5.469359992280767e-6,2.0941385646043855e-5
call,187.0,2023-10-06,0.0055663368848300355,0.0,0.01,1,1521,0.462661,1.620304150236044e-6,2.032762994144945e-6,-5.469359992280767e-6,2.0941385646043855e-5
call,187.5,2023-10-06,0.0055663368848300355,0.0,0.01,0,2473,0.475278,7.829911824492396e-7,1.004887674517445e-6,-2.7025380308845015e-6,2.055509993541475e-5
put,187.5,2023-10-06,0.005565100202942669,16.41,16.51,0,0,0.670812,-0.9999992170088176,1.004887674517445e-6,-2.7025380308845015e-6,2.055509993541475e-5
put,188.0,2023-10-06,0.005565100202942669,16.91,17.01,0,0,0.686761,-0.9999996280593546,4.881357429562662e-7,-1.3122206073208305e-6,2.0195379376192088e-5
call,188.0,2023-10-06,0.0055663368848300355,0.0,0.01,0,1041,0.487857,3.7194064535540835e-7,4.881357429562662e-7,-1.3122206073208305e-6,2.0195379376192088e-5
put,189.0,2023-10-06,0.005565100202942669,17.9,18.03,0,0,0.718507,-0.9999999272628189,9.989788374397339e-8,-2.6831973769581793e-7,2.0045436822420045e-5
call,189.0,2023-10-06,0.005565988077118214,0.0,0.01,0,4926,0.512698,7.2737181047187e-8,9.989788374397339e-8,-2.6831973769581793e-7,2.0045436822420045e-5
put,190.0,2023-10-06,0.005565100202942669,18.9,19.03,0,6,0.750055,-0.9999999866390376,1.913133447803305e-8,-5.1347139757656503e-8,2.0006223329718198e-5
call,190.0,2023-10-06,0.0055663368848300355,0.0,0.01,1,3492,0.536864,1.3360962405480018e-8,1.913133447803305e-8,-5.1347139757656503e-8,2.0006223329718198e-5
put,191.0,2023-10-06,0.005565100202942669,19.9,20.03,0,0,0.781358,-0.9999999975810663,3.586948263347551e-9,-9.621286547623545e-9,2.000177150711831e-5
call,191.0,2023-10-06,0.0055663368848300355,0.0,0.01,0,8307,0.560889,2.418933733054471e-9,3.586948263347551e-9,-9.621286547623545e-9,2.000177150711831e-5
put,192.0,2023-10-06,0.005565100202942669,20.9,21.03,0,0,0.81144,-0.9999999996530706,5.346623422246856e-10,-1.4332045210547225e-9,2.0000257174228258e-5
call,192.0,2023-10-06,0.0055663368848300355,0.0,0.01,51,3208,0.584776,3.469293514547775e-10,5.346623422246856e-10,-1.4332045210547225e-9,2.0000257174228258e-5
call,192.5,2023-10-06,0.0055663368848300355,0.0,0.01,0,230,0.596669,1.3785153692235007e-10,2.157397407677251e-10,-5.781627298675075e-10,2.0000119081855313e-5
put,192.5,2023-10-06,0.005565100202942669,21.4,21.53,0,0,0.826426,-0.9999999998621485,2.157397407677251e-10,-5.781627298675075e-10,2.0000119081855313e-5
put,193.0,2023-10-06,0.005565100202942669,21.9,22.03,0,0,0.841368,-0.999999999951439,7.744424759306245e-11,-2.0748095444716558e-10,2.0000027997262557e-5
call,193.0,2023-10-06,0.005566622272957889,0.0,0.01,0,6395,0.608528,4.8561018494044385e-11,7.744424759306245e-11,-2.0748095444716558e-10,2.0000027997262557e-5
put,194.0,2023-10-06,0.005565100202942669,22.9,23.03,0,0,0.87113,-0.9999999999938682,1.0086537974839908e-11,-2.7009791919159705e-11,2.000000620349993e-5
call,194.0,2023-10-06,0.005566622272957889,0.0,0.01,0,6693,0.632149,6.131808701160178e-12,1.0086537974839908e-11,-2.7009791919159705e-11,2.000000620349993e-5
put,195.0,2023-10-06,0.005565100202942669,23.9,24.03,0,0,0.900724,-0.9999999999993868,1.0429390485964517e-12,-2.7913745316699545e-12,2.000000063534024e-5
call,195.0,2023-10-06,0.0055663368848300355,0.0,0.01,0,2852,0.655639,6.131458440632554e-13,1.0429390485964517e-12,-2.7913745316699545e-12,2.000000063534024e-5
put,196.0,2023-10-06,0.005565100202942669,24.9,25.03,0,0,0.930151,-0.999999999999936,1.1185685305286838e-13,-2.9925548700878967e-13,2.0000000043328925e-5
call,196.0,2023-10-06,0.005566622272957889,0.0,0.01,0,10190,0.678784,6.393288864587672e-14,1.1185685305286838e-13,-2.9925548700878967e-13,2.0000000043328925e-5
put,197.0,2023-10-06,0.005565100202942669,25.9,26.01,0,0,0.959407,-0.9999999999999946,9.756701948608048e-15,-2.609245245277933e-14,2.0000000007120747e-5
call,197.0,2023-10-06,0.005566622272957889,0.0,0.01,20,1259,0.701273,5.427818831363854e-15,9.756701948608048e-15,-2.609245245277933e-14,2.0000000007120747e-5
call,197.5,2023-10-06,0.005566622272957889,0.0,0.01,0,118,0.712472,1.4952547421421012e-15,2.7275074830994425e-15,-7.292704694738303e-15,2.0000000001066857e-5
put,197.5,2023-10-06,0.005565100202942669,26.4,26.51,0,0,0.973971,-0.9999999999999986,2.7275074830994425e-15,-7.292704694738303e-15,2.0000000001066857e-5
put,198.0,2023-10-06,0.00556519533231862,26.9,27.03,0,0,0.988495,-0.9999999999999997,6.426750240137022e-16,-1.718004271640648e-15,2.0000000000485802e-5
call,198.0,2023-10-06,0.005566622272957889,0.0,0.01,0,1172,0.723642,3.470761185947659e-16,6.426750240137022e-16,-1.718004271640648e-15,2.0000000000485802e-5
call,199.0,2023-10-06,0.005566622272957889,0.0,0.01,0,2878,0.74589,2.48300208063713e-17,4.709847454209313e-17,-1.2586300442503007e-16,2.0000000000018206e-5
put,199.0,2023-10-06,0.005565227042110604,27.9,28.03,0,0,1.017406,-1.0,4.709847454209313e-17,-1.2586300442503007e-16,2.0000000000018206e-5
put,200.0,2023-10-06,0.00556519533231862,28.9,29.03,0,0,1.045558,-1.0,2.7023950751798457e-18,-7.219556193379103e-18,2.0000000000002045e-5
call,200.0,2023-10-06,0.005566622272957889,0.0,0.01,0,1903,0.768022,1.3928950436950574e-18,2.7023950751798457e-18,-7.219556193379103e-18,2.0000000000002045e-5
put,201.0,2023-10-06,0.00556519533231862,29.9,30.03,0,0,1.073264,-1.0,9.866639372739399e-20,-2.635024987317231e-19,2.0000000000000086e-5
call,201.0,2023-10-06,0.005566622272957889,0.0,0.01,0,2865,0.790038,4.954700815006264e-20,9.866639372739399e-20,-2.635024987317231e-19,2.0000000000000086e-5
put,202.0,2023-10-06,0.00556519533231862,30.9,31.03,0,0,1.10082,-1.0,3.823555346932951e-21,-1.0208392306483314e-20,2.0000000000000005e-5
call,202.0,2023-10-06,0.005567097919837646,0.0,0.01,50,623,0.811939,1.876543595711173e-21,3.823555346932951e-21,-1.0208392306483314e-20,2.0000000000000005e-5
call,202.5,2023-10-06,0.005567097919837646,0.0,0.01,0,15,0.822848,3.04276171921363e-22,6.259040678524176e-22,-1.6708848038530847e-21,2.0e-5
put,202.5,2023-10-06,0.00556519533231862,31.4,31.53,0,0,1.114545,-1.0,6.259040678524176e-22,-1.6708848038530847e-21,2.0e-5
put,203.0,2023-10-06,0.00556519533231862,31.9,32.03,0,0,1.128231,-1.0,1.3404705123590543e-22,-3.5780687876601106e-22,2.0e-5
call,203.0,2023-10-06,0.005567097919837646,0.0,0.01,0,351,0.833728,6.459062213074166e-23,1.3404705123590543e-22,-3.5780687876601106e-22,2.0e-5
put,204.0,2023-10-06,0.00556519533231862,32.9,33.03,0,0,1.155494,-1.0,2.1389390645894474e-24,-5.70790285066081e-24,2.0e-5
call,204.0,2023-10-06,0.005567097919837646,0.0,0.01,8,240,0.855407,1.0086912663590397e-24,2.1389390645894474e-24,-5.70790285066081e-24,2.0e-5
put,205.0,2023-10-06,0.005565100202942669,33.9,34.01,0,0,1.182618,-1.0,2.0432031351367332e-26,-5.450849460150768e-26,2.0e-5
call,205.0,2023-10-06,0.005567097919837646,0.0,0.01,0,47,0.876975,9.403150542314427e-27,2.0432031351367332e-26,-5.450849460150768e-26,2.0e-5
put,206.0,2023-10-06,0.005565227042110604,34.9,35.03,0,0,1.209598,-1.0,2.5926761929483342e-28,-6.915490199668299e-28,2.0e-5
call,206.0,2023-10-06,0.005567097919837646,0.0,0.01,0,6,0.898435,1.1748885667589415e-28,2.5926761929483342e-28,-6.915490199668299e-28,2.0e-5
put,207.0,2023-10-06,0.005565100202942669,35.9,36.01,0,0,1.236434,-1.0,9.711123640348564e-31,-2.5898082042361028e-30,2.0e-5
call,207.0,2023-10-06,0.005567097919837646,0.0,0.01,0,23,0.919789,4.333326149399159e-31,9.711123640348564e-31,-2.5898082042361028e-30,2.0e-5
put,208.0,2023-10-06,0.005565227042110604,36.9,37.03,0,0,1.263128,-1.0,0.0,0.0,2.0e-5
call,208.0,2023-10-06,0.005567097919837646,0.0,0.01,0,7,0.941037,0.0,0.0,0.0,2.0e-5
put,209.0,2023-10-06,0.005565227042110604,37.9,38.03,0,0,1.289667,-1.0,0.0,0.0,2.0e-5
call,209.0,2023-10-06,0.005567097919837646,0.0,0.01,0,7,0.96218,0.0,0.0,0.0,2.0e-5
put,210.0,2023-10-06,0.005565100202942669,38.9,39.01,0,0,1.315406,-1.0,0.0,0.0,2.0e-5
call,210.0,2023-10-06,0.005567097919837646,0.0,0.01,9,24,0.982774,0.0,0.0,0.0,2.0e-5
put,211.0,2023-10-06,0.005565227042110604,39.9,40.03,0,0,1.340842,-1.0,0.0,0.0,2.0e-5
call,211.0,2023-10-06,0.005567097919837646,0.0,0.01,0,321,1.003082,0.0,0.0,0.0,2.0e-5
put,212.0,2023-10-06,0.005565100202942669,40.9,41.01,0,0,1.366157,-1.0,0.0,0.0,2.0e-5
call,212.0,2023-10-06,0.005567097919837646,0.0,0.01,0,321,1.023291,0.0,0.0,0.0,2.0e-5
put,214.0,2023-10-06,0.005565100202942669,42.9,43.01,0,0,1.416415,-1.0,0.0,0.0,2.0e-5
call,214.0,2023-10-06,0.005565258751902588,0.0,0.01,0,43,1.063418,0.0,0.0,0.0,2.0e-5
put,215.0,2023-10-06,0.005565227042110604,43.9,44.02,0,0,1.441362,-1.0,0.0,0.0,2.0e-5
call,215.0,2023-10-06,0.005565100202942669,0.0,0.01,0,5,1.083339,0.0,0.0,0.0,2.0e-5
put,220.0,2023-10-06,0.005565227042110604,48.9,49.0,0,0,1.56428,-1.0,0.0,0.0,2.0e-5
call,220.0,2023-10-06,0.005565227042110604,0.0,0.01,0,21,1.181548,0.0,0.0,0.0,2.0e-5
put,225.0,2023-10-06,0.005565227042110604,53.9,54.0,0,0,1.684315,-1.0,0.0,0.0,2.0e-5
call,225.0,2023-10-06,0.005565227042110604,0.0,0.01,0,7,1.277385,0.0,0.0,0.0,2.0e-5
put,230.0,2023-10-06,0.005565227042110604,58.9,59.01,0,0,1.799617,-1.0,0.0,0.0,2.0e-5
call,230.0,2023-10-06,0.005565100202942669,0.0,0.01,0,0,1.368049,0.0,0.0,0.0,2.0e-5
put,235.0,2023-10-06,0.005565227042110604,63.9,64.01,0,0,1.910829,-1.0,0.0,0.0,2.0e-5
call,235.0,2023-10-06,0.005565100202942669,0.0,0.01,0,1,1.456773,0.0,0.0,0.0,2.0e-5
put,240.0,2023-10-06,0.005565227042110604,68.9,69.0,0,0,2.019629,-1.0,0.0,0.0,2.0e-5
call,240.0,2023-10-06,0.005565227042110604,0.0,0.01,0,317,1.543618,0.0,0.0,0.0,2.0e-5
put,245.0,2023-10-06,0.005565163622526636,73.9,74.02,0,0,2.126127,-1.0,0.0,0.0,2.0e-5
call,245.0,2023-10-06,0.005565100202942669,0.0,0.01,0,0,1.628667,0.0,0.0,0.0,2.0e-5
put,250.0,2023-10-06,0.005565131912734653,78.9,79.02,0,0,2.229894,-1.0,0.0,0.0,2.0e-5
call,250.0,2023-10-06,0.005565100202942669,0.0,0.01,0,0,1.711993,0.0,0.0,0.0,2.0e-5
put,255.0,2023-10-06,0.005565131912734653,83.9,84.02,0,0,2.328826,-1.0,0.0,0.0,2.0e-5
call,255.0,2023-10-06,0.005565227042110604,0.0,0.01,0,250,1.793668,0.0,0.0,0.0,2.0e-5
put,260.0,2023-10-06,0.00556519533231862,88.89,89.02,0,0,2.425868,-1.0,0.0,0.0,2.0e-5
call,260.0,2023-10-06,0.005565227042110604,0.0,0.01,0,0,1.871755,0.0,0.0,0.0,2.0e-5
put,130.0,2023-10-09,0.013786276002029427,0.0,0.01,0,0,0.83844,-6.7e-15,-4.650822312656157e-14,-0.020576007920840994,1.999999311713454e-5
